experiment,variant,controller_mode,mpc_model,nn_model,terrain,path,speed_mps,bumpiness,seed,run_dir,status,rc,wall_s,sim_s,rt_factor,diag_csv,collision_csv,shield_csv,n_samples,rms_cte_m,max_abs_cte_m,mean_abs_cte_m,mean_speed_mps,p95_speed_mps,speed_ratio,mean_solve_ms,p99_solve_ms,progress_m,final_x_m,final_y_m,collisions,near_misses,min_clearance_m,intervention_rate_pct,mean_abs_dsteer,mean_abs_dthrottle,notes,distribution,case_label,true_n,true_phi_deg,terrain_config,n_est_final,n_est_mean_tail,n_abs_err_final,n_abs_err_tail,phi_est_final_deg,phi_est_mean_tail_deg,phi_abs_err_final_deg,phi_abs_err_tail_deg,terrain_update_count,first_update_time_s,estimator_backend,estimator_mode,speed_weight,ay_safety,sine_amplitude,sine_wavelength,excitation_source
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,sand,sinusoidal,7.0,4,714,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0059_id_sand_sinusoidal_v7_b4_s714,ok,0,23.731804370880127,20.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0059_id_sand_sinusoidal_v7_b4_s714/20260704_120953_615622_sand_sinusoidal_acados_rate_mlp/diag_sand_sinusoidal_acados_rate_mlp.csv,,,1260,0.032020715659847,0.097299,0.0253966285329744,3.796107267833109,4.28353,0.5423010382618727,13.37313492063492,14.5941,60.763378437010914,60.14813,-1.708081,0,0,,,,,,id,sand,1.1,30.0,,1.141663,1.0891092934051143,0.041663,0.0108907065948857,,,,,99,4.224,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,sand,sinusoidal,7.0,4,713,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0058_id_sand_sinusoidal_v7_b4_s713,ok,0,23.780445098876957,20.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0058_id_sand_sinusoidal_v7_b4_s713/20260704_120953_543284_sand_sinusoidal_acados_rate_mlp/diag_sand_sinusoidal_acados_rate_mlp.csv,,,1322,0.0319713906546869,0.110624,0.0251967930591259,3.80606323907455,4.28945,0.5437233198677929,12.700635400907714,13.805299999999995,61.79472493066567,61.129649,-1.4653,0,0,,,,,,id,sand,1.1,30.0,,1.129098,1.137231174807198,0.0290979999999998,0.0372311748071978,,,,,103,4.2,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,ood,standard,nn,vehicle_rate_64_32_lhs,dirt,sinusoidal,5.0,0,712,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0062_ood_terrain1_sinusoidal_v5_b0_s712,ok,0,23.376994132995605,20.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0062_ood_terrain1_sinusoidal_v5_b0_s712/20260704_121016_677179_dirt_sinusoidal_acados_rate_mlp/diag_dirt_sinusoidal_acados_rate_mlp.csv,,,1193,0.1093556212830963,0.314012,0.0752695336257309,4.873529385964912,6.072400000000001,0.9747058771929824,14.018231349538976,16.612399999999997,80.43679348308936,78.783449,0.751455,0,0,,,,,,ood,terrain1,0.7283,30.98,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/ood_terrains/terrain1.yaml,0.551385,0.6072775730994152,0.1769149999999999,0.1210224269005847,,,,,91,4.272,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,ood,standard,nn,vehicle_rate_64_32_lhs,dirt,sinusoidal,5.0,0,713,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0063_ood_terrain1_sinusoidal_v5_b0_s713,ok,0,23.434192657470703,20.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0063_ood_terrain1_sinusoidal_v5_b0_s713/20260704_121017_015504_dirt_sinusoidal_acados_rate_mlp/diag_dirt_sinusoidal_acados_rate_mlp.csv,,,1309,0.0783956619827185,0.267127,0.0575753700787401,4.641187795275591,5.89755,0.9282375590551182,12.819503437738732,14.416400000000012,75.09885081699089,73.654968,2.085178,0,0,,,,,,ood,terrain1,0.7283,30.98,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/ood_terrains/terrain1.yaml,0.544528,0.5452874881889763,0.1837719999999999,0.1830125118110236,,,,,101,4.224,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,ood,standard,nn,vehicle_rate_64_32_lhs,dirt,sinusoidal,5.0,0,714,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0064_ood_terrain1_sinusoidal_v5_b0_s714,ok,0,23.53392720222473,20.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0064_ood_terrain1_sinusoidal_v5_b0_s714/20260704_121017_307561_dirt_sinusoidal_acados_rate_mlp/diag_dirt_sinusoidal_acados_rate_mlp.csv,,,1244,0.0704506721267182,0.224168,0.0534607610497237,4.647086325966851,5.882099999999999,0.92941726519337,13.538368167202572,15.56599999999995,75.2052531180604,73.774386,2.036912,0,0,,,,,,ood,terrain1,0.7283,30.98,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/ood_terrains/terrain1.yaml,0.590888,0.5334135248618784,0.1374119999999999,0.1948864751381215,,,,,97,4.2,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,ood,standard,nn,vehicle_rate_64_32_lhs,dirt,sinusoidal,5.0,4,711,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0066_ood_terrain1_sinusoidal_v5_b4_s711,ok,0,23.634148597717285,20.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0066_ood_terrain1_sinusoidal_v5_b4_s711/20260704_121017_441424_dirt_sinusoidal_acados_rate_mlp/diag_dirt_sinusoidal_acados_rate_mlp.csv,,,1258,0.0614640545732063,0.210514,0.046737605479452,4.60272493150685,5.885155,0.92054498630137,13.369817170111288,14.4343,74.90039589161572,73.512079,2.058902,0,0,,,,,,ood,terrain1,0.7283,30.98,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/ood_terrains/terrain1.yaml,0.547308,0.5949640684931506,0.1809919999999999,0.1333359315068493,,,,,97,4.2,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,ood,standard,nn,vehicle_rate_64_32_lhs,dirt,sinusoidal,5.0,4,710,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0065_ood_terrain1_sinusoidal_v5_b4_s710,ok,0,23.682300090789795,20.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0065_ood_terrain1_sinusoidal_v5_b4_s710/20260704_121017_369461_dirt_sinusoidal_acados_rate_mlp/diag_dirt_sinusoidal_acados_rate_mlp.csv,,,1270,0.0854585629112168,0.24155,0.0629932951482479,4.9657454177897575,6.145035,0.9931490835579516,13.22948818897638,16.091299999999986,82.20788417719409,80.435758,-0.039073,0,0,,,,,,ood,terrain1,0.7283,30.98,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/ood_terrains/terrain1.yaml,0.586915,0.6352192318059299,0.1413849999999999,0.09308076819407,,,,,99,4.224,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,ood,standard,nn,vehicle_rate_64_32_lhs,dirt,sinusoidal,5.0,4,712,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0067_ood_terrain1_sinusoidal_v5_b4_s712,ok,0,23.635547637939453,20.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0067_ood_terrain1_sinusoidal_v5_b4_s712/20260704_121017_399591_dirt_sinusoidal_acados_rate_mlp/diag_dirt_sinusoidal_acados_rate_mlp.csv,,,1288,0.0741946916264792,0.25099,0.0547324622516556,4.434426225165563,5.68205,0.8868852450331126,13.095621118012422,14.68369999999994,71.62317597251248,70.202399,1.811663,0,0,,,,,,ood,terrain1,0.7283,30.98,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/ood_terrains/terrain1.yaml,0.540733,0.5580085920529803,0.1875669999999999,0.1702914079470197,,,,,100,4.224,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,ood,standard,nn,vehicle_rate_64_32_lhs,dirt,sinusoidal,5.0,4,713,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0068_ood_terrain1_sinusoidal_v5_b4_s713,ok,0,23.730548858642575,20.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0068_ood_terrain1_sinusoidal_v5_b4_s713/20260704_121040_062617_dirt_sinusoidal_acados_rate_mlp/diag_dirt_sinusoidal_acados_rate_mlp.csv,,,1286,0.0729236551205842,0.265286,0.051157313253012,4.655160374832664,5.948259999999999,0.9310320749665328,13.062122861586314,16.25,74.14302110169021,72.73897,2.032075,0,0,,,,,,ood,terrain1,0.7283,30.98,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/ood_terrains/terrain1.yaml,0.601948,0.5963847724230255,0.1263519999999999,0.1319152275769745,,,,,99,4.26,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,ood,standard,nn,vehicle_rate_64_32_lhs,dirt,sinusoidal,7.0,0,710,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0070_ood_terrain1_sinusoidal_v7_b0_s710,ok,0,23.48097944259644,20.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0070_ood_terrain1_sinusoidal_v7_b0_s710/20260704_121040_851883_dirt_sinusoidal_acados_rate_mlp/diag_dirt_sinusoidal_acados_rate_mlp.csv,,,1132,0.1222526604447294,0.393666,0.0829114855403348,4.916885540334855,6.52858,0.7024122200478364,14.8513074204947,16.336600000000008,79.61715443185274,78.028399,1.167713,0,0,,,,,,ood,terrain1,0.7283,30.98,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/ood_terrains/terrain1.yaml,0.600508,0.5895331522070015,0.1277919999999999,0.1387668477929984,,,,,87,4.224,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,ood,standard,nn,vehicle_rate_64_32_lhs,dirt,sinusoidal,5.0,4,714,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0069_ood_terrain1_sinusoidal_v5_b4_s714,ok,0,23.830666542053223,20.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0069_ood_terrain1_sinusoidal_v5_b4_s714/20260704_121040_597234_dirt_sinusoidal_acados_rate_mlp/diag_dirt_sinusoidal_acados_rate_mlp.csv,,,1292,0.0736671874319223,0.253614,0.0519523342175066,4.644896684350133,5.936065,0.9289793368700268,12.978235294117647,15.9609,75.69744201316615,74.287398,1.94642,0,0,,,,,,ood,terrain1,0.7283,30.98,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/ood_terrains/terrain1.yaml,0.58315,0.6253773872679045,0.14515,0.1029226127320954,,,,,100,4.212,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,ood,standard,nn,vehicle_rate_64_32_lhs,dirt,sinusoidal,7.0,0,713,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0073_ood_terrain1_sinusoidal_v7_b0_s713,ok,0,23.434255361557007,20.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0073_ood_terrain1_sinusoidal_v7_b0_s713/20260704_121041_168568_dirt_sinusoidal_acados_rate_mlp/diag_dirt_sinusoidal_acados_rate_mlp.csv,,,1180,0.1400376226669488,0.433412,0.0933986293604651,4.941088953488372,6.433905,0.7058698504983388,14.259762711864404,16.03,79.7739883326359,78.142212,1.101273,0,0,,,,,,ood,terrain1,0.7283,30.98,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/ood_terrains/terrain1.yaml,0.613542,0.5730487950581395,0.1147579999999999,0.1552512049418604,,,,,91,4.236,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,ood,standard,nn,vehicle_rate_64_32_lhs,dirt,sinusoidal,7.0,0,711,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0071_ood_terrain1_sinusoidal_v7_b0_s711,ok,0,23.52900743484497,20.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0071_ood_terrain1_sinusoidal_v7_b0_s711/20260704_121041_205744_dirt_sinusoidal_acados_rate_mlp/diag_dirt_sinusoidal_acados_rate_mlp.csv,,,1275,0.108197128334761,0.363082,0.0771425107238606,4.835893163538874,6.492675,0.6908418805055535,13.212603921568627,15.91,76.69353166830618,75.172141,1.866878,0,0,,,,,,ood,terrain1,0.7283,30.98,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/ood_terrains/terrain1.yaml,0.639273,0.5372680589812332,0.0890269999999999,0.1910319410187667,,,,,99,4.236,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,ood,standard,nn,vehicle_rate_64_32_lhs,dirt,sinusoidal,7.0,0,712,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0072_ood_terrain1_sinusoidal_v7_b0_s712,ok,0,23.58763146400452,20.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0072_ood_terrain1_sinusoidal_v7_b0_s712/20260704_121041_175497_dirt_sinusoidal_acados_rate_mlp/diag_dirt_sinusoidal_acados_rate_mlp.csv,,,1242,0.1260993408322914,0.369077,0.0870159654696132,4.9630758287292815,6.47157,0.7090108326756116,13.540201288244766,16.0159,80.48953362620225,78.828788,0.799621,0,0,,,,,,ood,terrain1,0.7283,30.98,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/ood_terrains/terrain1.yaml,0.607203,0.5532077997237569,0.1210969999999999,0.175092200276243,,,,,96,4.212,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,ood,standard,nn,vehicle_rate_64_32_lhs,dirt,sinusoidal,7.0,0,714,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0074_ood_terrain1_sinusoidal_v7_b0_s714,ok,0,23.22980761528015,20.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0074_ood_terrain1_sinusoidal_v7_b0_s714/20260704_121103_864757_dirt_sinusoidal_acados_rate_mlp/diag_dirt_sinusoidal_acados_rate_mlp.csv,,,1286,0.1168512852364748,0.390022,0.0799153813333333,4.8225404,6.49229,0.688934342857143,13.045606531881806,14.36,77.2952518051016,75.760862,1.820828,0,0,,,,,,ood,terrain1,0.7283,30.98,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/ood_terrains/terrain1.yaml,0.61565,0.5413556026666667,0.1126499999999999,0.1869443973333332,,,,,100,4.248,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,ood,standard,nn,vehicle_rate_64_32_lhs,dirt,sinusoidal,7.0,4,710,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0075_ood_terrain1_sinusoidal_v7_b4_s710,ok,0,23.73234748840332,20.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0075_ood_terrain1_sinusoidal_v7_b4_s710/20260704_121104_268458_dirt_sinusoidal_acados_rate_mlp/diag_dirt_sinusoidal_acados_rate_mlp.csv,,,1321,0.0896119450358389,0.287831,0.0684087642487046,4.705763212435233,6.467495,0.6722518874907476,12.7066919000757,13.546,75.36711186498056,73.879215,2.009405,0,0,,,,,,ood,terrain1,0.7283,30.98,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/ood_terrains/terrain1.yaml,0.628909,0.5542069792746115,0.0993909999999999,0.1740930207253884,,,,,103,4.2,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,ood,standard,nn,vehicle_rate_64_32_lhs,dirt,sinusoidal,7.0,4,711,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0076_ood_terrain1_sinusoidal_v7_b4_s711,ok,0,23.839430809021,20.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0076_ood_terrain1_sinusoidal_v7_b4_s711/20260704_121104_433900_dirt_sinusoidal_acados_rate_mlp/diag_dirt_sinusoidal_acados_rate_mlp.csv,,,1268,0.1279857377872209,0.371943,0.0891325232558139,5.022133979328165,6.562239999999999,0.7174477113325951,13.242152996845425,15.5866,82.15180047070096,80.344236,0.108355,0,0,,,,,,ood,terrain1,0.7283,30.98,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/ood_terrains/terrain1.yaml,0.620153,0.6497084780361757,0.108147,0.0785915219638242,,,,,101,4.212,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,ood,standard,nn,vehicle_rate_64_32_lhs,dirt,sinusoidal,7.0,4,712,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0077_ood_terrain1_sinusoidal_v7_b4_s712,ok,0,23.833802461624146,20.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0077_ood_terrain1_sinusoidal_v7_b4_s712/20260704_121104_406865_dirt_sinusoidal_acados_rate_mlp/diag_dirt_sinusoidal_acados_rate_mlp.csv,,,1182,0.0948085842815974,0.314101,0.0664637056213017,4.919524112426036,6.582075,0.7027891589180051,14.265744500846024,15.89,80.29024198787134,78.701151,0.802902,0,0,,,,,,ood,terrain1,0.7283,30.98,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/ood_terrains/terrain1.yaml,0.637254,0.6491865887573964,0.0910459999999999,0.0791134112426035,,,,,91,4.2,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,ood,standard,nn,vehicle_rate_64_32_lhs,dirt,sinusoidal,7.0,4,713,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0078_ood_terrain1_sinusoidal_v7_b4_s713,ok,0,23.782774448394772,20.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0078_ood_terrain1_sinusoidal_v7_b4_s713/20260704_121104_640292_dirt_sinusoidal_acados_rate_mlp/diag_dirt_sinusoidal_acados_rate_mlp.csv,,,1216,0.1174415092035239,0.353868,0.0836853929577464,4.891317605633803,6.48523,0.6987596579476861,13.83686677631579,15.196999999999996,79.39810157310343,77.812442,1.206879,0,0,,,,,,ood,terrain1,0.7283,30.98,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/ood_terrains/terrain1.yaml,0.590945,0.6359477661971831,0.1373549999999999,0.0923522338028168,,,,,95,4.212,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,ood,standard,nn,vehicle_rate_64_32_lhs,dirt,sinusoidal,7.0,4,714,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0079_ood_terrain1_sinusoidal_v7_b4_s714,ok,0,23.735432863235477,20.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0079_ood_terrain1_sinusoidal_v7_b4_s714/20260704_121104_665644_dirt_sinusoidal_acados_rate_mlp/diag_dirt_sinusoidal_acados_rate_mlp.csv,,,1260,0.1293472267169372,0.405891,0.0867987078804347,5.053134646739131,6.640675,0.7218763781055901,13.36157142857143,14.54,81.1224518338893,79.429927,0.522238,0,0,,,,,,ood,terrain1,0.7283,30.98,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/ood_terrains/terrain1.yaml,0.681319,0.59755915625,0.0469809999999999,0.1307408437499999,,,,,98,4.2,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,ood,standard,nn,vehicle_rate_64_32_lhs,dirt,sinusoidal,5.0,0,710,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0080_ood_terrain2_sinusoidal_v5_b0_s710,ok,0,23.278173685073853,20.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0080_ood_terrain2_sinusoidal_v5_b0_s710/20260704_121127_020504_dirt_sinusoidal_acados_rate_mlp/diag_dirt_sinusoidal_acados_rate_mlp.csv,,,1296,0.0682156367920898,0.200773,0.0517286888888888,4.293561960784314,4.5958,0.8587123921568628,12.986797839506172,18.811,69.8159641662146,68.458173,1.391869,0,0,,,,,,ood,terrain2,0.7638,27.46,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/ood_terrains/terrain2.yaml,0.569559,0.5816560980392157,0.194241,0.1821439019607843,,,,,101,4.236,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,ood,standard,nn,vehicle_rate_64_32_lhs,dirt,sinusoidal,5.0,0,711,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0081_ood_terrain2_sinusoidal_v5_b0_s711,ok,0,23.432130575180054,20.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0081_ood_terrain2_sinusoidal_v5_b0_s711/20260704_121127_926689_dirt_sinusoidal_acados_rate_mlp/diag_dirt_sinusoidal_acados_rate_mlp.csv,,,1207,0.0661173405077209,0.196883,0.051604765625,4.143379971590909,4.57845,0.8286759943181818,13.922966031483012,15.8188,68.62026073979563,67.335053,0.973697,0,0,,,,,,ood,terrain2,0.7638,27.46,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/ood_terrains/terrain2.yaml,0.440594,0.5464832840909092,0.323206,0.2173167159090908,,,,,93,4.2,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,ood,standard,nn,vehicle_rate_64_32_lhs,dirt,sinusoidal,5.0,0,712,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0082_ood_terrain2_sinusoidal_v5_b0_s712,ok,0,23.4345600605011,20.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0082_ood_terrain2_sinusoidal_v5_b0_s712/20260704_121128_245860_dirt_sinusoidal_acados_rate_mlp/diag_dirt_sinusoidal_acados_rate_mlp.csv,,,1268,0.1177399322253635,0.429288,0.077969302294197,4.44767314439946,5.8631,0.8895346288798919,13.270607255520506,14.873099999999994,71.31499623384973,69.83876,1.748938,0,0,,,,,,ood,terrain2,0.7638,27.46,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/ood_terrains/terrain2.yaml,0.608372,0.5774084709851551,0.155428,0.1863915290148449,,,,,98,4.188,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,ood,standard,nn,vehicle_rate_64_32_lhs,dirt,sinusoidal,5.0,0,713,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0083_ood_terrain2_sinusoidal_v5_b0_s713,ok,0,23.43057680130005,20.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/0083_ood_terrain2_sinusoidal_v5_b0_s713/20260704_121128_401595_dirt_sinusoidal_acados_rate_mlp/diag_dirt_sinusoidal_acados_rate_mlp.csv,,,1141,0.1290835185739063,0.44601,0.0841956322869955,4.592560388639761,5.86312,0.9185120777279522,14.797239263803682,16.2,74.14968666470017,72.613935,2.184435,0,0,,,,,,ood,terrain2,0.7638,27.46,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/terrain_estimator_benchmark_20260704_120426/raw/ood_terrains/terrain2.yaml,0.606952,0.6062653751868461,0.156848,0.1575346248131539,,,,,88,4.248,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
