idx,n_true,Kphi,Kc,cohesion,friction_angle,janosi_shear,estimator,converged_n,pct_err
10,0.7920125476939719,3649633.317272281,2327.9999519708185,18431.265157323473,29.179470152987964,0.016416399986731937,NN-UKF,0.7436528316222503,6.1059280200201425
10,0.7920125476939719,3649633.317272281,2327.9999519708185,18431.265157323473,29.179470152987964,0.016416399986731937,Learned MLP,0.5733561127431139,27.607698336030058
9,1.103540247833783,3077681.2384836306,4721.826201133398,1397.689922989045,36.913200366303826,0.01725691831626365,Bekker-UKF,0.724441725167283,34.35294031283944
9,1.103540247833783,3077681.2384836306,4721.826201133398,1397.689922989045,36.913200366303826,0.01725691831626365,NN-UKF,1.337704226243495,21.219341919732337
9,1.103540247833783,3077681.2384836306,4721.826201133398,1397.689922989045,36.913200366303826,0.01725691831626365,Learned MLP,0.8787017388815308,20.37429168474857
13,0.6030523132074683,2434270.805827432,9849.325501538797,5915.679692508849,32.27725952579009,0.024084673432540372,Bekker-UKF,0.633911546706855,5.11717355584874
13,0.6030523132074683,2434270.805827432,9849.325501538797,5915.679692508849,32.27725952579009,0.024084673432540372,NN-UKF,0.595953001851524,1.1772297693686067
13,0.6030523132074683,2434270.805827432,9849.325501538797,5915.679692508849,32.27725952579009,0.024084673432540372,Learned MLP,0.6769150428726061,12.248146312926373
12,1.188898947987654,2385672.8669265434,4862.935576159695,7746.8241961626645,22.524445669712367,0.01306882777788811,Bekker-UKF,0.7552613178734655,36.473884584402164
12,1.188898947987654,2385672.8669265434,4862.935576159695,7746.8241961626645,22.524445669712367,0.01306882777788811,NN-UKF,1.3560779830830476,14.061669023962308
12,1.188898947987654,2385672.8669265434,4862.935576159695,7746.8241961626645,22.524445669712367,0.01306882777788811,Learned MLP,1.0843797561001403,8.791259514900258
11,0.6998390774325318,3798016.682518744,6206.4200487808075,7119.682045633129,6.083147615877411,0.02484143645715026,Bekker-UKF,1.3559300488584205,93.74883349367403
11,0.6998390774325318,3798016.682518744,6206.4200487808075,7119.682045633129,6.083147615877411,0.02484143645715026,NN-UKF,0.7681378003950993,9.759203960592185
11,0.6998390774325318,3798016.682518744,6206.4200487808075,7119.682045633129,6.083147615877411,0.02484143645715026,Learned MLP,0.630050330944955,9.97211340978667
15,0.6771287142792668,1238837.719562273,13925.48920834062,10759.643073343337,35.291483143671314,0.01590724289297598,Bekker-UKF,0.4843505725024777,28.469940457625018
15,0.6771287142792668,1238837.719562273,13925.48920834062,10759.643073343337,35.291483143671314,0.01590724289297598,NN-UKF,0.8802671413023945,29.999972344895674
15,0.6771287142792668,1238837.719562273,13925.48920834062,10759.643073343337,35.291483143671314,0.01590724289297598,Learned MLP,0.585957304676196,13.464413438752674
14,0.8589778384584559,1738979.017679914,16843.864151831454,8170.660021882131,28.304375616983563,0.015557067456313712,Bekker-UKF,0.6271387007732087,26.990118639301777
14,0.8589778384584559,1738979.017679914,16843.864151831454,8170.660021882131,28.304375616983563,0.015557067456313712,NN-UKF,1.3546995610574535,57.71065333753345
14,0.8589778384584559,1738979.017679914,16843.864151831454,8170.660021882131,28.304375616983563,0.015557067456313712,Learned MLP,0.8580181726865158,0.1117218313411097
16,0.9217397053985226,3684864.2483084034,16705.822869019827,4231.086330298018,27.325143329078408,0.015358108272904028,Bekker-UKF,0.8049729676191427,12.668081573950934
16,0.9217397053985226,3684864.2483084034,16705.822869019827,4231.086330298018,27.325143329078408,0.015358108272904028,NN-UKF,0.947219838894602,2.7643523813550925
16,0.9217397053985226,3684864.2483084034,16705.822869019827,4231.086330298018,27.325143329078408,0.015358108272904028,Learned MLP,0.5931213601487247,35.65196804749956
19,0.5466860031230377,3996941.9743770687,374.10371396735337,5389.609373720634,26.879156705671605,0.014972925890282446,Bekker-UKF,0.6646713674188359,21.581925204191535
19,0.5466860031230377,3996941.9743770687,374.10371396735337,5389.609373720634,26.879156705671605,0.014972925890282446,NN-UKF,0.4788168092078962,12.414657322014296
19,0.5466860031230377,3996941.9743770687,374.10371396735337,5389.609373720634,26.879156705671605,0.014972925890282446,Learned MLP,0.7138548763478079,30.578590318718465
18,0.6148826764634038,690880.3297215223,2790.7631855042164,20552.30950467559,7.447205321225628,0.01692679778207952,Bekker-UKF,0.5820554174115504,5.338784179229864
18,0.6148826764634038,690880.3297215223,2790.7631855042164,20552.30950467559,7.447205321225628,0.01692679778207952,NN-UKF,0.5865467564871317,4.608345796835688
18,0.6148826764634038,690880.3297215223,2790.7631855042164,20552.30950467559,7.447205321225628,0.01692679778207952,Learned MLP,0.9618056927779837,56.42100999006236
20,0.8300076383076751,3046687.8780026305,7107.875806023925,16395.335911275135,10.468120775191345,0.010048623408550702,Bekker-UKF,0.8515140015912682,2.591104261093672
