idx,n_true,Kphi,Kc,cohesion,friction_angle,janosi_shear,estimator,converged_n,pct_err
10,0.7920125476939719,3649633.317272281,2327.9999519708185,18431.265157323473,29.179470152987964,0.016416399986731937,Learned MLP,0.526129557976405,33.570552700422894
11,0.6998390774325318,3798016.682518744,6206.4200487808075,7119.682045633129,6.083147615877411,0.02484143645715026,Bekker-UKF,1.2015111340067521,71.68391602462127
11,0.6998390774325318,3798016.682518744,6206.4200487808075,7119.682045633129,6.083147615877411,0.02484143645715026,NN-UKF,0.5881534022064447,15.958765211543101
11,0.6998390774325318,3798016.682518744,6206.4200487808075,7119.682045633129,6.083147615877411,0.02484143645715026,Learned MLP,0.5044400738462436,27.920562010218095
12,1.188898947987654,2385672.8669265434,4862.935576159695,7746.8241961626645,22.524445669712367,0.01306882777788811,Bekker-UKF,0.7612144860934279,35.97315504552598
12,1.188898947987654,2385672.8669265434,4862.935576159695,7746.8241961626645,22.524445669712367,0.01306882777788811,NN-UKF,1.356300956446169,14.080423634141647
12,1.188898947987654,2385672.8669265434,4862.935576159695,7746.8241961626645,22.524445669712367,0.01306882777788811,Learned MLP,1.0663704816792927,10.306045481472966
14,0.8589778384584559,1738979.017679914,16843.864151831454,8170.660021882131,28.304375616983563,0.015557067456313712,Bekker-UKF,0.6339761618627496,26.194118930879537
14,0.8589778384584559,1738979.017679914,16843.864151831454,8170.660021882131,28.304375616983563,0.015557067456313712,NN-UKF,1.3635694967896432,58.74326853842245
14,0.8589778384584559,1738979.017679914,16843.864151831454,8170.660021882131,28.304375616983563,0.015557067456313712,Learned MLP,0.8633207723593781,0.5055932419299852
15,0.6771287142792668,1238837.719562273,13925.48920834062,10759.643073343337,35.291483143671314,0.01590724289297598,Bekker-UKF,0.6475626988113847,4.3663804007118525
15,0.6771287142792668,1238837.719562273,13925.48920834062,10759.643073343337,35.291483143671314,0.01590724289297598,NN-UKF,0.908999610178842,34.243252576635705
15,0.6771287142792668,1238837.719562273,13925.48920834062,10759.643073343337,35.291483143671314,0.01590724289297598,Learned MLP,0.4989606299275093,26.31229197559565
13,0.6030523132074683,2434270.805827432,9849.325501538797,5915.679692508849,32.27725952579009,0.024084673432540372,Bekker-UKF,0.8799860830069007,45.92201434839017
13,0.6030523132074683,2434270.805827432,9849.325501538797,5915.679692508849,32.27725952579009,0.024084673432540372,NN-UKF,0.7111890395680374,17.93156646484278
13,0.6030523132074683,2434270.805827432,9849.325501538797,5915.679692508849,32.27725952579009,0.024084673432540372,Learned MLP,0.6714282961833883,11.338317004746575
16,0.9217397053985226,3684864.2483084034,16705.822869019827,4231.086330298018,27.325143329078408,0.015358108272904028,Bekker-UKF,1.3552829522559322,47.035322913637884
16,0.9217397053985226,3684864.2483084034,16705.822869019827,4231.086330298018,27.325143329078408,0.015358108272904028,NN-UKF,0.861596417953189,6.524975228156206
16,0.9217397053985226,3684864.2483084034,16705.822869019827,4231.086330298018,27.325143329078408,0.015358108272904028,Learned MLP,0.6192683097527187,32.81527245428009
18,0.6148826764634038,690880.3297215223,2790.7631855042164,20552.30950467559,7.447205321225628,0.01692679778207952,Bekker-UKF,0.569746140805427,7.34067447103679
18,0.6148826764634038,690880.3297215223,2790.7631855042164,20552.30950467559,7.447205321225628,0.01692679778207952,NN-UKF,0.5668477399176696,7.8120490923593495
18,0.6148826764634038,690880.3297215223,2790.7631855042164,20552.30950467559,7.447205321225628,0.01692679778207952,Learned MLP,0.9827753847481567,59.83136659512784
19,0.5466860031230377,3996941.9743770687,374.10371396735337,5389.609373720634,26.879156705671605,0.014972925890282446,Bekker-UKF,1.3017375343698367,138.11429722609276
19,0.5466860031230377,3996941.9743770687,374.10371396735337,5389.609373720634,26.879156705671605,0.014972925890282446,NN-UKF,0.5470543929667788,0.06738600250173066
19,0.5466860031230377,3996941.9743770687,374.10371396735337,5389.609373720634,26.879156705671605,0.014972925890282446,Learned MLP,0.60812857644952,11.239097576210298
