experiment,variant,controller_mode,mpc_model,nn_model,terrain,path,speed_mps,bumpiness,seed,run_dir,status,rc,wall_s,sim_s,rt_factor,diag_csv,collision_csv,shield_csv,n_samples,rms_cte_m,max_abs_cte_m,mean_abs_cte_m,mean_speed_mps,p95_speed_mps,speed_ratio,mean_solve_ms,p99_solve_ms,progress_m,final_x_m,final_y_m,collisions,near_misses,min_clearance_m,intervention_rate_pct,mean_abs_dsteer,mean_abs_dthrottle,notes,extra_sim_diag_csv,filter,delay_s,mpc_delay_comp,extra_latency_profile
latency_compensation_sweep,none_d0.00_mpc_delay_on,standard,nn,vehicle_rate_64_32_lhs,sand,sinusoidal,5.0,4,912,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0277_none_d0.00_mpc_delay_on_sand_sinusoidal_v5_b4_s912,ok,0,18.81661462783813,15.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0277_none_d0.00_mpc_delay_on_sand_sinusoidal_v5_b4_s912/20260704_060553_466397_sand_sinusoidal_acados_rate_mlp/diag_sand_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0277_none_d0.00_mpc_delay_on_sand_sinusoidal_v5_b4_s912/collision_log.csv,,951,0.12573828875109,0.50707,0.0838371172161172,3.4301112332112327,4.27461,0.6860222466422465,14.080778128286015,16.015,46.93793377041023,46.637421,1.37505,4,5,-1.8341,,,,,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0277_none_d0.00_mpc_delay_on_sand_sinusoidal_v5_b4_s912/sim_diag.csv,none,0.0,on,5g_nhits_youtube_ul_scm_youtube_ul_smoke.json
latency_compensation_sweep,none_d0.00_mpc_delay_on,standard,nn,vehicle_rate_64_32_lhs,sand,sinusoidal,5.0,4,913,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0278_none_d0.00_mpc_delay_on_sand_sinusoidal_v5_b4_s913,ok,0,18.720885515213013,15.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0278_none_d0.00_mpc_delay_on_sand_sinusoidal_v5_b4_s913/20260704_060553_595027_sand_sinusoidal_acados_rate_mlp/diag_sand_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0278_none_d0.00_mpc_delay_on_sand_sinusoidal_v5_b4_s913/collision_log.csv,,1035,0.1412366695109512,0.432319,0.1041437817371937,3.2999404231625835,4.216185,0.6599880846325167,12.948753623188406,14.589399999999996,44.81551056258154,44.47381,1.78344,3,4,-1.0025,,,,,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0278_none_d0.00_mpc_delay_on_sand_sinusoidal_v5_b4_s913/sim_diag.csv,none,0.0,on,5g_nhits_youtube_ul_scm_youtube_ul_smoke.json
latency_compensation_sweep,none_d0.00_mpc_delay_on,standard,nn,vehicle_rate_64_32_lhs,sand,sinusoidal,5.0,4,914,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0279_none_d0.00_mpc_delay_on_sand_sinusoidal_v5_b4_s914,ok,0,18.7668571472168,15.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0279_none_d0.00_mpc_delay_on_sand_sinusoidal_v5_b4_s914/20260704_060609_404380_sand_sinusoidal_acados_rate_mlp/diag_sand_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0279_none_d0.00_mpc_delay_on_sand_sinusoidal_v5_b4_s914/collision_log.csv,,1084,0.7552514128521381,2.575751,0.38471790842872,2.9605542143600414,4.2926,0.5921108428720083,11.779022140221402,19.2051,42.20704634467206,41.380243,-0.619451,1,4,-1.1992,,,,,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0279_none_d0.00_mpc_delay_on_sand_sinusoidal_v5_b4_s914/sim_diag.csv,none,0.0,on,5g_nhits_youtube_ul_scm_youtube_ul_smoke.json
latency_compensation_sweep,none_d0.00_mpc_delay_on,standard,nn,vehicle_rate_64_32_lhs,sand,sinusoidal,5.0,8,910,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0280_none_d0.00_mpc_delay_on_sand_sinusoidal_v5_b8_s910,ok,0,18.97371292114257,15.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0280_none_d0.00_mpc_delay_on_sand_sinusoidal_v5_b8_s910/20260704_060610_654632_sand_sinusoidal_acados_rate_mlp/diag_sand_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0280_none_d0.00_mpc_delay_on_sand_sinusoidal_v5_b8_s910/collision_log.csv,,983,11.71005409105788,19.519024,8.95439771615202,2.000518883610451,3.225485,0.4001037767220902,13.53436419125127,31.5154,28.634926647983228,17.042904,20.694624,0,0,4.627182,,,,,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0280_none_d0.00_mpc_delay_on_sand_sinusoidal_v5_b8_s910/sim_diag.csv,none,0.0,on,5g_nhits_youtube_ul_scm_youtube_ul_smoke.json
latency_compensation_sweep,none_d0.00_mpc_delay_on,standard,nn,vehicle_rate_64_32_lhs,sand,sinusoidal,5.0,8,911,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0281_none_d0.00_mpc_delay_on_sand_sinusoidal_v5_b8_s911,ok,0,18.9693615436554,15.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0281_none_d0.00_mpc_delay_on_sand_sinusoidal_v5_b8_s911/20260704_060612_224338_sand_sinusoidal_acados_rate_mlp/diag_sand_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0281_none_d0.00_mpc_delay_on_sand_sinusoidal_v5_b8_s911/collision_log.csv,,957,0.1082263739582069,0.371213,0.0794244394673123,3.481921549636804,4.2017750000000005,0.6963843099273608,13.980417972831768,15.8288,47.57768618879588,47.256113,1.18836,4,4,-1.1541,,,,,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0281_none_d0.00_mpc_delay_on_sand_sinusoidal_v5_b8_s911/sim_diag.csv,none,0.0,on,5g_nhits_youtube_ul_scm_youtube_ul_smoke.json
latency_compensation_sweep,none_d0.00_mpc_delay_on,standard,nn,vehicle_rate_64_32_lhs,sand,sinusoidal,5.0,8,912,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0282_none_d0.00_mpc_delay_on_sand_sinusoidal_v5_b8_s912,ok,0,18.970000505447388,15.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0282_none_d0.00_mpc_delay_on_sand_sinusoidal_v5_b8_s912/20260704_060612_181959_sand_sinusoidal_acados_rate_mlp/diag_sand_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0282_none_d0.00_mpc_delay_on_sand_sinusoidal_v5_b8_s912/collision_log.csv,,1017,0.4005028324178908,1.137696,0.2312528122866893,3.586482935153583,4.822329999999999,0.7172965870307166,13.139960668633234,15.5652,49.256683172311135,48.255956,1.448494,3,5,-1.9458,,,,,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0282_none_d0.00_mpc_delay_on_sand_sinusoidal_v5_b8_s912/sim_diag.csv,none,0.0,on,5g_nhits_youtube_ul_scm_youtube_ul_smoke.json
latency_compensation_sweep,none_d0.00_mpc_delay_on,standard,nn,vehicle_rate_64_32_lhs,sand,sinusoidal,5.0,8,914,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0284_none_d0.00_mpc_delay_on_sand_sinusoidal_v5_b8_s914,ok,0,18.966864585876465,15.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0284_none_d0.00_mpc_delay_on_sand_sinusoidal_v5_b8_s914/20260704_060612_364304_sand_sinusoidal_acados_rate_mlp/diag_sand_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0284_none_d0.00_mpc_delay_on_sand_sinusoidal_v5_b8_s914/collision_log.csv,,1045,0.1586026477113814,0.630742,0.1015935803964757,3.8369920704845817,5.54253,0.7673984140969163,12.816956937799045,15.1212,51.8955360096663,51.162481,-0.462033,1,5,-0.7257,,,,,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0284_none_d0.00_mpc_delay_on_sand_sinusoidal_v5_b8_s914/sim_diag.csv,none,0.0,on,5g_nhits_youtube_ul_scm_youtube_ul_smoke.json
latency_compensation_sweep,none_d0.00_mpc_delay_on,standard,nn,vehicle_rate_64_32_lhs,sand,sinusoidal,5.0,8,913,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0283_none_d0.00_mpc_delay_on_sand_sinusoidal_v5_b8_s913,ok,0,19.02436566352844,15.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0283_none_d0.00_mpc_delay_on_sand_sinusoidal_v5_b8_s913/20260704_060612_252647_sand_sinusoidal_acados_rate_mlp/diag_sand_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0283_none_d0.00_mpc_delay_on_sand_sinusoidal_v5_b8_s913/collision_log.csv,,903,0.2764599310803654,0.859669,0.162782656449553,3.5153394636015327,4.29266,0.7030678927203066,14.839147286821705,16.3098,47.87336932314574,47.090656,1.170262,3,4,-2.3277,,,,,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0283_none_d0.00_mpc_delay_on_sand_sinusoidal_v5_b8_s913/sim_diag.csv,none,0.0,on,5g_nhits_youtube_ul_scm_youtube_ul_smoke.json
latency_compensation_sweep,none_d0.00_mpc_delay_on,standard,nn,vehicle_rate_64_32_lhs,sand,sinusoidal,7.0,0,910,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0285_none_d0.00_mpc_delay_on_sand_sinusoidal_v7_b0_s910,ok,0,18.263144731521606,15.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0285_none_d0.00_mpc_delay_on_sand_sinusoidal_v7_b0_s910/20260704_060628_219174_sand_sinusoidal_acados_rate_mlp/diag_sand_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0285_none_d0.00_mpc_delay_on_sand_sinusoidal_v7_b0_s910/collision_log.csv,,993,1.7169889597694552,5.484242,1.0563472073732718,2.5615267281105987,3.71388,0.3659323897300855,13.427270896273916,19.49080000000001,35.85352382608836,34.746168,-5.588942,1,1,-1.0352,,,,,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0285_none_d0.00_mpc_delay_on_sand_sinusoidal_v7_b0_s910/sim_diag.csv,none,0.0,on,5g_nhits_youtube_ul_scm_youtube_ul_smoke.json
latency_compensation_sweep,none_d0.00_mpc_delay_on,standard,nn,vehicle_rate_64_32_lhs,sand,sinusoidal,7.0,0,911,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0286_none_d0.00_mpc_delay_on_sand_sinusoidal_v7_b0_s911,ok,0,18.16101765632629,15.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0286_none_d0.00_mpc_delay_on_sand_sinusoidal_v7_b0_s911/20260704_060629_708697_sand_sinusoidal_acados_rate_mlp/diag_sand_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0286_none_d0.00_mpc_delay_on_sand_sinusoidal_v7_b0_s911/collision_log.csv,,1024,0.785598910350086,1.523773,0.4650763759647188,2.573196361631753,4.28183,0.3675994802331075,12.94328125,19.6454,36.215288278732174,35.373577,1.604565,4,4,-1.7077999999999998,,,,,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0286_none_d0.00_mpc_delay_on_sand_sinusoidal_v7_b0_s911/sim_diag.csv,none,0.0,on,5g_nhits_youtube_ul_scm_youtube_ul_smoke.json
latency_compensation_sweep,none_d0.00_mpc_delay_on,standard,nn,vehicle_rate_64_32_lhs,sand,sinusoidal,7.0,0,913,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0288_none_d0.00_mpc_delay_on_sand_sinusoidal_v7_b0_s913,ok,0,18.412331581115723,15.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0288_none_d0.00_mpc_delay_on_sand_sinusoidal_v7_b0_s913/20260704_060631_337172_sand_sinusoidal_acados_rate_mlp/diag_sand_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0288_none_d0.00_mpc_delay_on_sand_sinusoidal_v7_b0_s913/collision_log.csv,,1127,3.001696620504446,6.216554,2.0663559919598,2.8941150753768845,4.31016,0.4134450107681263,11.181233362910382,15.8722,39.54265134032959,39.379104,0.807009,1,1,-1.2605999999999995,,,,,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0288_none_d0.00_mpc_delay_on_sand_sinusoidal_v7_b0_s913/sim_diag.csv,none,0.0,on,5g_nhits_youtube_ul_scm_youtube_ul_smoke.json
latency_compensation_sweep,none_d0.00_mpc_delay_on,standard,nn,vehicle_rate_64_32_lhs,sand,sinusoidal,7.0,0,914,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0289_none_d0.00_mpc_delay_on_sand_sinusoidal_v7_b0_s914,ok,0,18.317757844924927,15.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0289_none_d0.00_mpc_delay_on_sand_sinusoidal_v7_b0_s914/20260704_060631_468805_sand_sinusoidal_acados_rate_mlp/diag_sand_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0289_none_d0.00_mpc_delay_on_sand_sinusoidal_v7_b0_s914/collision_log.csv,,1077,0.3627630924642253,1.125568,0.190546037353255,2.676425827107791,4.27708,0.3823465467296844,11.999591457753018,13.9024,38.217664128851375,37.929321,0.172026,1,4,-1.4605,,,,,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0289_none_d0.00_mpc_delay_on_sand_sinusoidal_v7_b0_s914/sim_diag.csv,none,0.0,on,5g_nhits_youtube_ul_scm_youtube_ul_smoke.json
latency_compensation_sweep,none_d0.00_mpc_delay_on,standard,nn,vehicle_rate_64_32_lhs,sand,sinusoidal,7.0,0,912,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0287_none_d0.00_mpc_delay_on_sand_sinusoidal_v7_b0_s912,ok,0,18.417460203170776,15.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0287_none_d0.00_mpc_delay_on_sand_sinusoidal_v7_b0_s912/20260704_060631_294899_sand_sinusoidal_acados_rate_mlp/diag_sand_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0287_none_d0.00_mpc_delay_on_sand_sinusoidal_v7_b0_s912/collision_log.csv,,967,0.1100770414282454,0.436044,0.0738101107099879,2.534943561973526,4.281,0.3621347945676466,13.759544984488109,16.09,35.92033078581438,35.983508,0.406482,2,2,-1.8403,,,,,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0287_none_d0.00_mpc_delay_on_sand_sinusoidal_v7_b0_s912/sim_diag.csv,none,0.0,on,5g_nhits_youtube_ul_scm_youtube_ul_smoke.json
latency_compensation_sweep,none_d0.00_mpc_delay_on,standard,nn,vehicle_rate_64_32_lhs,sand,sinusoidal,7.0,4,910,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0290_none_d0.00_mpc_delay_on_sand_sinusoidal_v7_b4_s910,ok,0,18.61552929878235,15.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0290_none_d0.00_mpc_delay_on_sand_sinusoidal_v7_b4_s910/20260704_060631_487105_sand_sinusoidal_acados_rate_mlp/diag_sand_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0290_none_d0.00_mpc_delay_on_sand_sinusoidal_v7_b4_s910/collision_log.csv,,1005,0.0821948539852555,0.233588,0.0684382804597701,3.494334827586207,5.002834999999999,0.4991906896551724,13.331691542288558,15.76,47.10254562197306,46.956824,1.262213,3,4,-0.8559999999999999,,,,,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0290_none_d0.00_mpc_delay_on_sand_sinusoidal_v7_b4_s910/sim_diag.csv,none,0.0,on,5g_nhits_youtube_ul_scm_youtube_ul_smoke.json
latency_compensation_sweep,none_d0.00_mpc_delay_on,standard,nn,vehicle_rate_64_32_lhs,sand,sinusoidal,7.0,4,911,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0291_none_d0.00_mpc_delay_on_sand_sinusoidal_v7_b4_s911,ok,0,18.672489643096924,15.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0291_none_d0.00_mpc_delay_on_sand_sinusoidal_v7_b4_s911/20260704_060646_535790_sand_sinusoidal_acados_rate_mlp/diag_sand_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0291_none_d0.00_mpc_delay_on_sand_sinusoidal_v7_b4_s911/collision_log.csv,,1099,0.7064867200673657,1.744369,0.3922733261977574,3.134202956167176,4.2991,0.4477432794524537,12.158999090081894,21.3804,43.64089609243671,42.598216,2.048801,4,4,-2.1095,,,,,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0291_none_d0.00_mpc_delay_on_sand_sinusoidal_v7_b4_s911/sim_diag.csv,none,0.0,on,5g_nhits_youtube_ul_scm_youtube_ul_smoke.json
latency_compensation_sweep,none_d0.00_mpc_delay_on,standard,nn,vehicle_rate_64_32_lhs,sand,sinusoidal,7.0,4,912,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0292_none_d0.00_mpc_delay_on_sand_sinusoidal_v7_b4_s912,ok,0,18.579572200775143,15.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0292_none_d0.00_mpc_delay_on_sand_sinusoidal_v7_b4_s912/20260704_060647_865443_sand_sinusoidal_acados_rate_mlp/diag_sand_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0292_none_d0.00_mpc_delay_on_sand_sinusoidal_v7_b4_s912/collision_log.csv,,1144,0.7035210319741152,2.055019,0.4001028993089832,3.062716189536032,4.306,0.4375308842194331,10.81798076923077,16.86,42.934936143768034,41.941408,1.8541,3,3,-2.1242,,,,,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0292_none_d0.00_mpc_delay_on_sand_sinusoidal_v7_b4_s912/sim_diag.csv,none,0.0,on,5g_nhits_youtube_ul_scm_youtube_ul_smoke.json
latency_compensation_sweep,none_d0.00_mpc_delay_on,standard,nn,vehicle_rate_64_32_lhs,sand,sinusoidal,7.0,4,913,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0293_none_d0.00_mpc_delay_on_sand_sinusoidal_v7_b4_s913,ok,0,18.66910982131958,15.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0293_none_d0.00_mpc_delay_on_sand_sinusoidal_v7_b4_s913/20260704_060649_750148_sand_sinusoidal_acados_rate_mlp/diag_sand_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0293_none_d0.00_mpc_delay_on_sand_sinusoidal_v7_b4_s913/collision_log.csv,,1130,0.2208995926099562,0.804393,0.1408228106448311,3.241845035823951,4.19984,0.4631207194034216,11.8050796460177,14.9026,44.39395802442633,44.037663,1.916119,3,3,-1.0454,,,,,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0293_none_d0.00_mpc_delay_on_sand_sinusoidal_v7_b4_s913/sim_diag.csv,none,0.0,on,5g_nhits_youtube_ul_scm_youtube_ul_smoke.json
latency_compensation_sweep,none_d0.00_mpc_delay_on,standard,nn,vehicle_rate_64_32_lhs,sand,sinusoidal,7.0,4,914,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0294_none_d0.00_mpc_delay_on_sand_sinusoidal_v7_b4_s914,ok,0,18.76698446273804,15.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0294_none_d0.00_mpc_delay_on_sand_sinusoidal_v7_b4_s914/20260704_060649_837181_sand_sinusoidal_acados_rate_mlp/diag_sand_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0294_none_d0.00_mpc_delay_on_sand_sinusoidal_v7_b4_s914/collision_log.csv,,1191,0.2289708831707838,0.565488,0.1490476485963214,2.663264859632139,4.28032,0.380466408518877,10.683534844668346,13.441,37.26709677898149,36.933997,0.304458,1,4,-1.0097,,,,,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0294_none_d0.00_mpc_delay_on_sand_sinusoidal_v7_b4_s914/sim_diag.csv,none,0.0,on,5g_nhits_youtube_ul_scm_youtube_ul_smoke.json
latency_compensation_sweep,none_d0.00_mpc_delay_on,standard,nn,vehicle_rate_64_32_lhs,sand,sinusoidal,7.0,8,911,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0296_none_d0.00_mpc_delay_on_sand_sinusoidal_v7_b8_s911,ok,0,18.76964426040649,15.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0296_none_d0.00_mpc_delay_on_sand_sinusoidal_v7_b8_s911/20260704_060650_063031_sand_sinusoidal_acados_rate_mlp/diag_sand_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0296_none_d0.00_mpc_delay_on_sand_sinusoidal_v7_b8_s911/collision_log.csv,,1094,0.1123049302445894,0.359391,0.0809348589473684,3.478782210526316,4.20439,0.4969688872180451,12.184405850091409,15.5614,47.72566814417923,47.374923,1.148357,4,4,-1.1434,,,,,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0296_none_d0.00_mpc_delay_on_sand_sinusoidal_v7_b8_s911/sim_diag.csv,none,0.0,on,5g_nhits_youtube_ul_scm_youtube_ul_smoke.json
latency_compensation_sweep,none_d0.00_mpc_delay_on,standard,nn,vehicle_rate_64_32_lhs,sand,sinusoidal,7.0,8,910,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0295_none_d0.00_mpc_delay_on_sand_sinusoidal_v7_b8_s910,ok,0,21.485148906707764,,,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0295_none_d0.00_mpc_delay_on_sand_sinusoidal_v7_b8_s910/20260704_060649_704568_sand_sinusoidal_acados_rate_mlp/diag_sand_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0295_none_d0.00_mpc_delay_on_sand_sinusoidal_v7_b8_s910/collision_log.csv,,0,,,,,,,,,,,,0,0,,,,,,,none,0.0,on,5g_nhits_youtube_ul_scm_youtube_ul_smoke.json
latency_compensation_sweep,none_d0.00_mpc_delay_on,standard,nn,vehicle_rate_64_32_lhs,sand,sinusoidal,7.0,8,912,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0297_none_d0.00_mpc_delay_on_sand_sinusoidal_v7_b8_s912,ok,0,18.57145857810974,15.0,1.0,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0297_none_d0.00_mpc_delay_on_sand_sinusoidal_v7_b8_s912/20260704_060705_027990_sand_sinusoidal_acados_rate_mlp/diag_sand_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0297_none_d0.00_mpc_delay_on_sand_sinusoidal_v7_b8_s912/collision_log.csv,,1013,0.2191009209477447,0.717471,0.1337495846681922,3.2827160183066364,4.20347,0.4689594311866623,13.154906219151036,15.7192,44.9437371598497,44.311806,1.853799,3,4,-2.0932,,,,,/home/ksha/Documents/sbel/SCM_Final_repo/benchmarking/results/latency_compensation_sweep_20260704_054958/raw/0297_none_d0.00_mpc_delay_on_sand_sinusoidal_v7_b8_s912/sim_diag.csv,none,0.0,on,5g_nhits_youtube_ul_scm_youtube_ul_smoke.json
